site_id,id_site_source,nom_site,commune,lieu_dit,pays,admin1,longitude,latitude,x_l93,y_l93,epsg_source,decouverte_annee,decouverte_operation,periode,sous_periode,datation_debut,datation_fin,type_site,confiance,source,bibliographie,rapports,commentaire
ALSACE-BASEL-AF-56,56,Koenigsbruck groupe 3,Leutenheim,Koenigsbruck groupe 3,FR,Bas-Rhin,7.987012047,48.85197301,1065705.0000376697,6872877.9995827265,4326.0,1887 ; 1987,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,F. A. Schaeffer ; 1926 ; p. 71 et 80 ; M. Lasserre ; X. Boës ; 1997 ; p. 5,M. Lasserre ; X. Boës ; 1997 ; p. 5,reprise récente des données dans PCR Haguenau
ALSACE-BASEL-AF-57,57,Sur le ban communal,Mackenheim,Sur le ban communal,FR,Bas-Rhin,7.564415798,48.18406094,1039040.9999871005,6796879.9996265285,4326.0,19e siècle,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,B. Normand ; 1973 ; p. 99 ; pl. XIID ; B. Schnitzler ; 1994a ; n° 47 ; p. 86Flotté ; Fuchs 2000 (CAG 67) ; Mackenheim ; site n° 003.,,
ALSACE-BASEL-AF-58,58,Kurzaeckerle et Muehlmatten,Marmoutier,Kurzaeckerle et Muehlmatten,FR,Bas-Rhin,7.382928921,48.69412568,1022429.0000739744,6852725.999171499,4326.0,2010,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Bolly et al. 2018,Bolly et al. 2018,
ALSACE-BASEL-AF-59,59,à l'est du château,Mundolsheim,à l'est du château,FR,Bas-Rhin,7.714178422,48.6402085,1047127.0000657549,6848145.999367014,4326.0,1919,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Forrer ; 1923 ; 104-106 ; fig. 100-103 ; Koenig 1985 ; vol. 2 ; 239-242 ; Flotté ; Fuchs 2000 (CAG 67) ; Mundolsheim ; site n° 002.,,
ALSACE-BASEL-AF-60,60,"Obere Nachtweide, Obere Plaetze, Ried",Mussig,"Obere Nachtweide, Obere Plaetze, Ried",FR,Bas-Rhin,7.501588195,48.23053763,1034085.0000378955,6801768.999349684,4326.0,"1860, 1979-1983",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Hatt 1946 ; Plouin et al. 1986,,
ALSACE-BASEL-AF-61,61,"Lotissement Les Acacias, rue de Meistratzheim",Niedernai,"Lotissement Les Acacias, rue de Meistratzheim",FR,Bas-Rhin,7.51900604,48.44512754,1034012.0000613857,6825654.9993487215,4326.0,2014,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Thomas 2014,Thomas 2014,
ALSACE-BASEL-AF-62,62,Buerckelmatt,Nordhouse,Buerckelmatt,FR,Bas-Rhin,7.676540413,48.44047752,1045673.0000315334,6825816.998974039,4326.0,1983-1993,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Plouin ; Lambach 2022,,
ALSACE-BASEL-AF-63,63,Taspelmatt,Obenheim,Taspelmatt,FR,Bas-Rhin,7.673225721,48.36401209,1045930.9999901275,6817317.999631121,4326.0,"1864, 1987-1988",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lasserre et Mombert 1993 ; 293-309 ; Flotté ; Fuchs 2000 (CAG 67),,
ALSACE-BASEL-AF-64,64,Rebberg/Stimmelsberg,Oberschaeffolsheim/Dingsheim,Rebberg/Stimmelsberg,FR,Bas-Rhin,7.660184094,48.60876122,1043362.0000435347,6844419.999647225,4326.0,1911,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,R. Forrer ; 1912a ; p. 231-232 ; H. Ulrich ; 1949 ; p. 235 ; B. Normand ; 1973 ; p. 80 ; M.-P. Koenig ; 1985 ; p. 44 ; B. Schnitzler ; 1994 ; p. 32 ; 88 ; Flotté ; Fuchs 2000 (CAG 67) ; Oberschaeffolsheim ; site n° 004.,,
ALSACE-BASEL-AF-65,65,Forêt,Ohlungen,Forêt,FR,Bas-Rhin,7.698323065,48.82123663,1044764.0000368427,6868167.999573323,4326.0,1857,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schaeffer 1930 ; 117-129 et 180 ; Flotté ; Fuchs 2000 (CAG 67) ; Ohlungen ; site n° 001 ; Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,reprise récente des données dans PCR Haguenau
ALSACE-BASEL-AF-66,66,"Niederschley, entrte le Scheidgraben et la Blind",Ohnenheim,"Niederschley, entrte le Scheidgraben et la Blind",FR,Bas-Rhin,7.487601779,48.20061732,1033237.0000232669,6798389.999093515,4326.0,1917,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,R. Forrer ; 1921 ; p. 1195-1242 R. Forrer ; 1923-24 ; p. 67-120 ; Flotté ; Fuchs 2000 (CAG 67) ; Ohnenheim ; site n° 001.,,
ALSACE-BASEL-AF-67,67,Kammeracker,Pfulgriesheim,Kammeracker,FR,Bas-Rhin,7.649810452,48.63865003,1042403.0000350731,6847691.999646457,4326.0,2018,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Goepfert et al. 2020,Goepfert et al. 2020,
ALSACE-BASEL-AF-68,68,"Rittergass, Boerschweg",Rosheim,"Rittergass, Boerschweg",FR,Bas-Rhin,7.456683032,48.49097121,1029122.9999962983,6830480.999898355,4326.0,2011,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Michler et al. 2014 ; 237-238,Michler et al. 2014 ; 237-238,
ALSACE-BASEL-AF-69,69,La Chênaie,Schaeffersheim,La Chênaie,FR,Bas-Rhin,7.627441304,48.43248235,1042100.0000609168,6824715.999504144,4326.0,2003,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Boës et al. 2006,Boës et al. 2006,
ALSACE-BASEL-AF-70,70,Sambösch,Schalckendorf/Obermodern,Sambösch,FR,Bas-Rhin,7.534601463,48.84450851,1032615.000036049,6870048.9992357455,4326.0,1894,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,A. W. Naue ; 1905 ; p. 252 ; F. A. Schaeffer ; 1930 ; p. 180-181 ; Flotté ; Fuchs 2000 (CAG 67) ; Schalckendorf ; site n° 001 ; Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,reprise récente des données dans PCR Haguenau
ALSACE-BASEL-AF-71,71,Fischerhuebel-Kurzgelaend,Schirrhein,Fischerhuebel-Kurzgelaend,FR,Bas-Rhin,7.942804262,48.82069428,1062685.0000861993,6869202.999095086,4326.0,1861,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,F. A. Schaeffer ; 1926 ; p. 81-98 ; 1930 ; p. 51-76 ; Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,reprise récente des données dans PCR Haguenau
ALSACE-BASEL-AF-72,72,Sablière Quirin,Schweighouse sur Moder,Sablière Quirin,FR,Bas-Rhin,7.730875598,48.82091569,1047151.9999937566,6868274.999677078,4326.0,1928-1930,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,R. Forrer ; 1937 ; Roth-Zehner 2001 ; 2010 ; Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,reprise récente des données dans PCR Haguenau
ALSACE-BASEL-AF-73,73,Schelmenwasen,Schweighouse sur Moder,Schelmenwasen,FR,Bas-Rhin,7.730875598,48.82091569,1047151.9999937566,6868274.999677078,4326.0,1950,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,J.-J. Hatt ; 1954a ; p. 487-488 ; Th. Busch ; A.M. Burg ; 1955 ; Flotté ; Fuchs 2000 (CAG 67) ; Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,reprise récente des données dans PCR Haguenau
ALSACE-BASEL-AF-74,74,"Oberrieth, Oberbütten",Sélestat,"Oberrieth, Oberbütten",FR,Bas-Rhin,7.477697085,48.21860374,1032389.0000092706,6800343.99978604,4326.0,1860,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,A. Leleux ; 1857 ; p. 188-189 ; M. de Ring ; 1857-58 ; p. 14-28 ; 1861 ; p.1-12 ; A.-W. Naue ; 1905 ; p. 309-318 ; Flotté ; Fuchs 2000 (CAG 67) ; Sélestat ; site n° 050,,
ALSACE-BASEL-AF-75,75,Eichelgarten/Lotissement Les Genêts (tranche 2),Seltz,Eichelgarten/Lotissement Les Genêts (tranche 2),FR,Bas-Rhin,8.099569238,48.8948409,1073639.9999645522,6878162.000044816,4326.0,2008,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lasserre 2014 ; 259-283,,
ALSACE-BASEL-AF-76,76,Golf,Soufflenheim,Golf,FR,Bas-Rhin,7.947068686,48.8099926,1063072.0000609918,6868034.999582503,4326.0,1999,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Médard ; Roth-Zehner 2015 ; Zehner 2000,Zehner 2000,
ALSACE-BASEL-AF-77,77,bois d'Uhlwiller,Uhlwiller,bois d'Uhlwiller,FR,Bas-Rhin,7.688766277,48.83359458,1043981.9999834383,6869498.000035724,4326.0,1879-1883,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schaeffer ; 1930 ; p. 129-134 ; Millet 2008 ; Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,Tremblay Cormier ; Véber 2018 ; Tremblay Cormier 2020 ; 2026,reprise récente des données dans PCR Haguenau
ALSACE-BASEL-AF-78,78,Groupe 1,Weitbruch,Groupe 1,FR,Bas-Rhin,7.77123898,48.77657501,1050408.000012971,6863531.999234154,4326.0,"1872, 1877, 1878",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,F. A. Schaeffer ; 1926 ; p. 123-127 ; 1930 ; p. 95-102 et p. 173,,
ALSACE-BASEL-AF-79,79,Groupe 2,Weitbruch,Groupe 2,FR,Bas-Rhin,7.77123898,48.77657501,1050408.000012971,6863531.999234154,4326.0,"1872, 1877, 1878",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,F. A. Schaeffer ; 1926 ; p. 123-127 ; 1930 ; p. 95-102 et p. 173,,
ALSACE-BASEL-AF-80,80,Jungholz,Westhouse,Jungholz,FR,Bas-Rhin,7.561594003,48.40326026,1037424.9999974074,6821189.999999807,4326.0,2000,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Alix et al. 2000,,
ALSACE-BASEL-AF-81,81,Husarenbrunne-Dachsbuckel,Andolsheim-Widensohlen,Husarenbrunne-Dachsbuckel,FR,Haut-Rhin,7.454088038,48.05968526,1031634.0000266521,6782611.999451233,4326.0,1886,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,A.W. Naue 1905 ; p. 398 ; - M. Jehl et Ch. Bonnet 1954a ; p. 25 ; fig. 1 ; 1958 ; p. 15 ; fig. 10 ; Zehner 1998 (CAG 68) ; Andolsheim ; site n° 001-002 AP.,,
ALSACE-BASEL-AF-82,82,Forêt du Kastenwald,Appenwihr,Forêt du Kastenwald,FR,Haut-Rhin,7.461203491,48.03119528,1032342.000001664,6779480.999760897,4326.0,1950-1980,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Ph. de Golbéry 1823 ; p. 8 ; Naue 1905 ; p. 399-400 ; M. Jehl et Ch. Bonnet 1957 ; 1958 ; p. 14-17 ; 1962 ; p. 13-18 ; fig. 1-4 ; Ch. Bonnet et S. Plouin 1982 ; p. 21-28 ; Ch. Bonnet ; S. Plouin et Fr. Lambach 1997 ; p. 18 ; fig. 1 ; n° 11-13 ; p. 25-29 ; fig. 3-4 ; 6 ; 8 et p. 30 ; tabl. 1 ; n° 12 ; Zehner 1998 (CAG 68) ; Appenwihr ; site 001 AP.,,
ALSACE-BASEL-AF-83,83,Sur le ban communal,Brunstatt,Sur le ban communal,FR,Haut-Rhin,7.318179844,47.72100715,1023582.0000352447,6744473.999426777,4326.0,1976-1977,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Gallia 1978 ; 348,,
ALSACE-BASEL-AF-84,84,Au croisement des rues Oberlin et Schlumberger,Colmar,Au croisement des rues Oberlin et Schlumberger,FR,Haut-Rhin,7.349066992,48.07039994,1023757.0000902114,6783364.998996434,4326.0,1906,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Plouin ; Koenig 1990 ; 25 ; fig. 7 ; n° 3 ; Zehner 1998 (CAG 68) ; Colmar ; site n° 049 AH.,,
ALSACE-BASEL-AF-85,85,Colmar Nord-Cora,Colmar,Colmar Nord-Cora,FR,Haut-Rhin,7.365755263,48.10704822,1024773.0000447622,6787499.999287021,4326.0,1972,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Plouin 1987,,
ALSACE-BASEL-AF-86,86,Route de Rouffach,Colmar,Route de Rouffach,FR,Haut-Rhin,7.337235545,48.06189632,1022929.0000761154,6782372.999036473,4326.0,1970-1983,fouille,,,,,voie,MEDIUM,Alsace_Basel_AF_xlsx,Bonnet et al. 1990 ; Zehner 1998 (CAG 68) ; Colmar ; site n° 001AP ; 011 AH.,,
ALSACE-BASEL-AF-87,87,rue Charles Koenig,Colmar,rue Charles Koenig,FR,Haut-Rhin,7.343654722,48.06442635,1023391.0000500472,6782679.999077378,4326.0,1931,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zehner 1998 (CAG 68) ; Comar ; site n° 035 AH,,
ALSACE-BASEL-AF-88,88,Rue des Aunes,Colmar,Rue des Aunes,FR,Haut-Rhin,7.348855302,48.0624318,1023790.0000430082,6782479.999213332,4326.0,2020,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Vergnaud et al. 2022,Vergnaud et al. 2022,
ALSACE-BASEL-AF-89,89,Rufacher Huben 1 - rue du 1er cuirassier,Colmar,Rufacher Huben 1 - rue du 1er cuirassier,FR,Haut-Rhin,7.349053586,48.07040044,1023756.0000597701,6783364.999509391,4326.0,1948,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,J. Braun 1948 ; Zehner 1998 (CAG 68) ; Colmar ; site n° 010 AH.,,
ALSACE-BASEL-AF-90,90,Herten Grassmatt,Colmar - Riedwihr,Herten Grassmatt,FR,Haut-Rhin,7.463289638,48.15197101,1031739.0000388243,6792889.9994288115,4326.0,1983-1989,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Bonnet ; Lambach ; Plouin 1991 ; 2004,,
ALSACE-BASEL-AF-91,91,à l'ouest de l'Altstrasse,Eguisheim,à l'ouest de l'Altstrasse,FR,Haut-Rhin,7.312974851,48.03543577,1021285.0000329246,6779337.999443898,4326.0,1891,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Gutmann 1902 ; fig. 72 ; Zehner 1998 (CAG 68) ; Eguisheim ; site n° 047 AH.,,
ALSACE-BASEL-AF-92,92,Kiespfad,Eguisheim,Kiespfad,FR,Haut-Rhin,7.312040263,48.03864238,1021196.0000417829,6779689.999743141,4326.0,1863-1894,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Gutmann 1902 ; 42 ; point 27 sur carte ; 42-45 ; fig. g-k ; 67-79 ; 1929 ; 9 ; Zehner 1998 (CAG 68) ; Eguisheim ; site n° 047 AH,,
ALSACE-BASEL-AF-93,93,forêt de l'Allmend,Ensisheim,forêt de l'Allmend,FR,Haut-Rhin,7.325314954,47.84991083,1023332.0000369994,6758803.999925855,4326.0,1973,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Plouin 1986 ; 1988 ; Schwab et al. 2018,,
ALSACE-BASEL-AF-94,94,Forêt de l'Allmend/Heidenbodenweg (groupe nord),Ensisheim,Forêt de l'Allmend/Heidenbodenweg (groupe nord),FR,Haut-Rhin,7.332795081,47.84311774,1023932.000007058,6758080.999363509,4326.0,1858,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,M. de Ring ; 1857-1858 ; Zehner 1998 (CAG 68) ; tumulus 21,,
ALSACE-BASEL-AF-95,95,Forêt de l'Allmend/Heidenbodenweg (groupe sud),Ensisheim,Forêt de l'Allmend/Heidenbodenweg (groupe sud),FR,Haut-Rhin,7.329877845,47.84149498,1023724.0000491897,6757888.999551799,4326.0,1858,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,M. de Ring ; 1857-1858 ; Zehner 1998 (CAG 68) ; tumulus 14 à 20,,
ALSACE-BASEL-AF-96,96,Forêt de l'Allmend/Hubelwaeldele,Ensisheim,Forêt de l'Allmend/Hubelwaeldele,FR,Haut-Rhin,7.336107322,47.83842534,1024208.0000151638,6757573.999272632,4326.0,1858,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,M. de Ring ; 1857-1858 ; Zehner 1998 (CAG 68) ; tumulus 1 à 3,,
ALSACE-BASEL-AF-97,97,Forêt de l'Allmend/Westerfeld/Heidenbodenweg,Ensisheim,Forêt de l'Allmend/Westerfeld/Heidenbodenweg,FR,Haut-Rhin,7.335992835,47.84046665,1024187.0000053634,6757799.999995635,4326.0,"1858, 1974",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,M. Gerhart et Chr. Voegtlin 1975-1976 ; Zehner 1998 (CAG 68) ; tumulus 4 à 8,,
ALSACE-BASEL-AF-98,98,ZAID tranches 3 à 5,Ensisheim-Réguisheim,ZAID tranches 3 à 5,FR,Haut-Rhin,7.370610958,47.87668639,1026550.0000139192,6761960.999389241,4326.0,2016-2023,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Roth-Zehner 2023,Roth-Zehner 2023,
ALSACE-BASEL-AF-99,99,collines de Hattstatt-Obermorscwihr,Hattstatt,collines de Hattstatt-Obermorscwihr,FR,Haut-Rhin,7.270912341,48.0160805,1018271.0000166525,6777019.999157984,4326.0,1960,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,M. Jehl et Ch. Bonnet 1961 ; p. 36-37 ; fig. 1 ; Zehner 1998 (CAG 68) ; Hattsatt ; site n° 001 AH,,
ALSACE-BASEL-AF-100,100,Sur le ban communal,Hattstatt,Sur le ban communal,FR,Haut-Rhin,7.270912341,48.0160805,1018271.0000166525,6777019.999157984,4326.0,1883,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Naue 1905 ; p. 413 ; Zehner 1998 (CAG 68) ; Hattsatt ; site n° 006 AH,,
ALSACE-BASEL-AF-101,101,Gravière,Herrlisheim-près-Colmar,Gravière,FR,Haut-Rhin,7.325326624,48.02790741,1022250.0000630437,6778552.999123781,4326.0,1843,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Plouin 1997 ; Zehner 1998 (CAG 68) ; Herrlisheim-près-Colmar ; site n° 001 AH ; Plouin ; Gratuze 2018,,
ALSACE-BASEL-AF-102,102,Forêt de Rothleibe,Hirtzfelden/Munchhouse/Réguisheim,Forêt de Rothleibe,FR,Haut-Rhin,7.422802286,47.88607774,1030387.0000467293,6763219.999042934,4326.0,1957,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Jehl ; Bonnet 1962 ; 18-19 ; fig. 5 et 6. ; Zehner 1998 (CAG 68) ; Hirtzfelden ; site n° 002 AH et 004 AH.,,
ALSACE-BASEL-AF-103,103,"rue du Cèdre bleu, Lot. Le Cèdre Bleu",Houssen,"rue du Cèdre bleu, Lot. Le Cèdre Bleu",FR,Haut-Rhin,7.38380333,48.1242763,1026008.0000058901,6789485.999321851,4326.0,2009,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Goepfert 2011,Goepfert 2011,
ALSACE-BASEL-AF-104,104,Bois de Jebsheim,Jebsheim,Bois de Jebsheim,FR,Haut-Rhin,7.453599835,48.12731848,1031173.9999993949,6790113.999531085,4326.0,19e siècle,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Naue 1905 ; p. 390 ; n° 5 ; Zehner 1998 (CAG 68) ; Jebsheim ; site n° 006 ; 007 AH.,,
ALSACE-BASEL-AF-105,105,Sur le ban communal,Kembs,Sur le ban communal,FR,Haut-Rhin,7.508578792,47.66617163,1038181.9999859126,6739188.999829121,4326.0,1890,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Naue 1905 ; p. 499-500 ; Zehner 1998 (CAG 68) ; Kembs ; site n° 007 AH et 002 AP,,
ALSACE-BASEL-AF-106,106,Kastelberg,Koestlach-Moernach,Kastelberg,FR,Haut-Rhin,7.26341602,47.49372178,1020845.0000648478,6719036.999036902,4326.0,"1904, 2012-2014",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Landolt ; Fleischer 2012,Landolt ; Fleischer 2012,
ALSACE-BASEL-AF-107,107,Himmelreich,Kunheim,Himmelreich,FR,Haut-Rhin,7.536648486,48.07056508,1037705.0000795278,6784168.999138198,4326.0,1987,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zehner 1998 (CAG 68) ; Kunheim ; site n° 007 AH ; M. Lasserre 1995,M. Lasserre 1995,
ALSACE-BASEL-AF-108,108,Les résidences des Tilleuls,Kunheim,Les résidences des Tilleuls,FR,Haut-Rhin,7.536648486,48.07056508,1037705.0000795278,6784168.999138198,4326.0,1999-2000,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Rault 2011 ; Treffort et al. 2000,Treffort et al. 2000,
ALSACE-BASEL-AF-109,109,Hôpital du hasenrain,Mulhouse,Hôpital du hasenrain,FR,Haut-Rhin,7.332238842,47.7337197,1024557.0000298903,6745941.999586603,4326.0,1930,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Werner 1930-1931b ; p. 447-448 ; fig. 1 ; Zehner 1998 (CAG 68) ; Mulhouse ; site n° 004 AP,,
ALSACE-BASEL-AF-110,110,Rocade Ouest,Mulhouse,Rocade Ouest,FR,Haut-Rhin,7.284580047,47.72858917,1021021.0000378358,6745177.999322018,4326.0,2000-2001,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zehner et al. 2002,Zehner et al. 2002,
ALSACE-BASEL-AF-111,111,travaux sur la route Mulhouse-Rixheim,Mulhouse,travaux sur la route Mulhouse-Rixheim,FR,Haut-Rhin,7.373933,47.756887,1027534.9000421036,6748684.261807732,4326.0,1870,découverte fortuite,,,,,voie,MEDIUM,Alsace_Basel_AF_xlsx,Zehner 1998 (CAG 68) ; Mulhouse ; site n° 052 AH,,
ALSACE-BASEL-AF-112,112,Am Ziegelberg,Niederhergheim,Am Ziegelberg,FR,Haut-Rhin,7.374931646,47.9906878,1026171.0000290901,6774626.99912962,4326.0,2023,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schneikert 2024,Schneikert 2024,
ALSACE-BASEL-AF-113,113,Innere Allmende,Niederhergheim,Innere Allmende,FR,Haut-Rhin,7.371967478,47.99462863,1025926.0000576999,6775051.999517485,4326.0,2012,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Goepfert et al. 2014,Goepfert et al. 2014,
ALSACE-BASEL-AF-114,114,Gravière Giessen,Oberentzen,Gravière Giessen,FR,Haut-Rhin,7.360691379,47.94771126,1025374.0000219203,6769799.999865369,4326.0,1907,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Th. Walter 1910 ; Zehner 1998 (CAG 68) ; Oberentzen ; site n° 002 AH,,
ALSACE-BASEL-AF-115,115,Hoell,Pulversheim,Hoell,FR,Haut-Rhin,7.282596385,47.84273685,1020185.0000623317,6757833.999249941,4326.0,1992,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zehner 1998 (CAG 68) ; Pulversheim ; site n° 002 AH ; Roth-Zehner 2010 ; Sainty ; Plouin 1994,Sainty ; Plouin 1994,
ALSACE-BASEL-AF-116,116,Altstraessle-Mattlaenderfeld,Réguisheim,Altstraessle-Mattlaenderfeld,FR,Haut-Rhin,7.383986288,47.90025339,1027403.0000729298,6764630.998998139,4326.0,1859,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,M. de Ring 1858-1860 ; 1861 ; p.13-16 ; pl. V et pl. VI ; n° 1-2 ; Zehner 1998 (CAG 68) ; Réguisheim ; site n° 002 AH,,
ALSACE-BASEL-AF-117,117,Leimgraben-Leimenbruben,Réguisheim,Leimgraben-Leimenbruben,FR,Haut-Rhin,7.368564374,47.88828197,1026326.0000298182,6763238.999210852,4326.0,1977,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,G. Mathieu et al. 1982 ; Zehner 1998 (CAG 68) ; Réguisheim ; site n° 009 AH,,
ALSACE-BASEL-AF-118,118,forêt de Vorwald Niederholtz,Reiningue,forêt de Vorwald Niederholtz,FR,Haut-Rhin,7.222286448,47.75118042,1016224.0000174311,6747432.999516062,4326.0,1862,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Ingold 1862-1863 ; p. 140 ; - M. de Ring 1865 ; p. 40-44 ; pl. XIV ; n° 1-7 ; 9-11 ; Zehner 1998 (CAG 68) ; Reiningue ; site n° ; 003 ; 004 AH,,
ALSACE-BASEL-AF-119,119,ancienne glaisière Hartmann/Lot. Des œillets,Riedisheim,ancienne glaisière Hartmann/Lot. Des œillets,FR,Haut-Rhin,7.371440602,47.75305661,1027372.0000734288,6748248.999041147,4326.0,"1888, 1973",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schweitzer 1974 ; Goepfert 2005,,
ALSACE-BASEL-AF-120,120,"Hünerhübel - Neumatt Espenhubel, près du Ziehlbrunnen, dans la forêt dite Zührenwald",Rixheim,"Hünerhübel - Neumatt Espenhubel, près du Ziehlbrunnen, dans la forêt dite Zührenwald",FR,Haut-Rhin,7.369597599,47.7203675,1027435.0000472947,6744614.999731858,4326.0,1858,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Stoffel 1858-1860a ; p. 68 ; 1858-1860b ; p. 10 ; Zehner 1998 (CAG 68) ; Tixheim ; site n° 007 AH ; Médard 2015,,
ALSACE-BASEL-AF-121,121,ZAC Petit Prince,Rixheim,ZAC Petit Prince,FR,Haut-Rhin,7.413550886,47.74698601,1030560.0000218827,6747751.000023779,4326.0,2006,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Murer et al. 2007,Murer et al. 2007,
ALSACE-BASEL-AF-122,122,Galgenbuckel - Werbreben - Stuempf,Rorschwihr,Galgenbuckel - Werbreben - Stuempf,FR,Haut-Rhin,7.376267192,48.21965029,1024861.0000314559,6800037.999178148,4326.0,1894,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Ch. Winckler 1897a ; carte ; Naue 1905 ; p. 333-334 ; Zehner 1998 (CAG 68) ; Rorschwihr ; site n° 002 AP,,
